"Code","CCS","CCS.Label"
"38770","67","Other therapeutic procedures, hemic and lymphatic system"
"38771","67","Other therapeutic procedures, hemic and lymphatic system"
"38772","67","Other therapeutic procedures, hemic and lymphatic system"
"38773","67","Other therapeutic procedures, hemic and lymphatic system"
"38774","67","Other therapeutic procedures, hemic and lymphatic system"
"38775","67","Other therapeutic procedures, hemic and lymphatic system"
"38776","67","Other therapeutic procedures, hemic and lymphatic system"
"38777","67","Other therapeutic procedures, hemic and lymphatic system"
"38778","67","Other therapeutic procedures, hemic and lymphatic system"
"38779","67","Other therapeutic procedures, hemic and lymphatic system"
"38780","67","Other therapeutic procedures, hemic and lymphatic system"
"38794","67","Other therapeutic procedures, hemic and lymphatic system"
"38795","67","Other therapeutic procedures, hemic and lymphatic system"
"38796","67","Other therapeutic procedures, hemic and lymphatic system"
"38797","67","Other therapeutic procedures, hemic and lymphatic system"
"38798","67","Other therapeutic procedures, hemic and lymphatic system"
"38799","67","Other therapeutic procedures, hemic and lymphatic system"
"38800","67","Other therapeutic procedures, hemic and lymphatic system"
"38801","67","Other therapeutic procedures, hemic and lymphatic system"
"38802","67","Other therapeutic procedures, hemic and lymphatic system"
"38803","67","Other therapeutic procedures, hemic and lymphatic system"
"38804","67","Other therapeutic procedures, hemic and lymphatic system"
"38805","67","Other therapeutic procedures, hemic and lymphatic system"
"38806","67","Other therapeutic procedures, hemic and lymphatic system"
"38807","67","Other therapeutic procedures, hemic and lymphatic system"
"38808","67","Other therapeutic procedures, hemic and lymphatic system"
"38809","67","Other therapeutic procedures, hemic and lymphatic system"
"38810","67","Other therapeutic procedures, hemic and lymphatic system"
"38811","67","Other therapeutic procedures, hemic and lymphatic system"
"38812","67","Other therapeutic procedures, hemic and lymphatic system"
"38813","67","Other therapeutic procedures, hemic and lymphatic system"
"38814","67","Other therapeutic procedures, hemic and lymphatic system"
"38815","67","Other therapeutic procedures, hemic and lymphatic system"
"38816","67","Other therapeutic procedures, hemic and lymphatic system"
"38817","67","Other therapeutic procedures, hemic and lymphatic system"
"38818","67","Other therapeutic procedures, hemic and lymphatic system"
"38819","67","Other therapeutic procedures, hemic and lymphatic system"
"38820","67","Other therapeutic procedures, hemic and lymphatic system"
"38821","67","Other therapeutic procedures, hemic and lymphatic system"
"38822","67","Other therapeutic procedures, hemic and lymphatic system"
"38823","67","Other therapeutic procedures, hemic and lymphatic system"
"38824","67","Other therapeutic procedures, hemic and lymphatic system"
"38825","67","Other therapeutic procedures, hemic and lymphatic system"
"38826","67","Other therapeutic procedures, hemic and lymphatic system"
"38827","67","Other therapeutic procedures, hemic and lymphatic system"
"38828","67","Other therapeutic procedures, hemic and lymphatic system"
"38829","67","Other therapeutic procedures, hemic and lymphatic system"
"38830","67","Other therapeutic procedures, hemic and lymphatic system"
"38831","67","Other therapeutic procedures, hemic and lymphatic system"
"38832","67","Other therapeutic procedures, hemic and lymphatic system"
"38833","67","Other therapeutic procedures, hemic and lymphatic system"
"38834","67","Other therapeutic procedures, hemic and lymphatic system"
"38835","67","Other therapeutic procedures, hemic and lymphatic system"
"38836","67","Other therapeutic procedures, hemic and lymphatic system"
"38837","67","Other therapeutic procedures, hemic and lymphatic system"
"38838","67","Other therapeutic procedures, hemic and lymphatic system"
"38839","67","Other therapeutic procedures, hemic and lymphatic system"
"38840","67","Other therapeutic procedures, hemic and lymphatic system"
"38841","67","Other therapeutic procedures, hemic and lymphatic system"
"38842","67","Other therapeutic procedures, hemic and lymphatic system"
"38843","67","Other therapeutic procedures, hemic and lymphatic system"
"38844","67","Other therapeutic procedures, hemic and lymphatic system"
"38845","67","Other therapeutic procedures, hemic and lymphatic system"
"38846","67","Other therapeutic procedures, hemic and lymphatic system"
"38847","67","Other therapeutic procedures, hemic and lymphatic system"
"38848","67","Other therapeutic procedures, hemic and lymphatic system"
"38849","67","Other therapeutic procedures, hemic and lymphatic system"
"38850","67","Other therapeutic procedures, hemic and lymphatic system"
"38851","67","Other therapeutic procedures, hemic and lymphatic system"
"38852","67","Other therapeutic procedures, hemic and lymphatic system"
"38853","67","Other therapeutic procedures, hemic and lymphatic system"
"38854","67","Other therapeutic procedures, hemic and lymphatic system"
"38855","67","Other therapeutic procedures, hemic and lymphatic system"
"38856","67","Other therapeutic procedures, hemic and lymphatic system"
"38857","67","Other therapeutic procedures, hemic and lymphatic system"
"38858","67","Other therapeutic procedures, hemic and lymphatic system"
"38859","67","Other therapeutic procedures, hemic and lymphatic system"
"38860","67","Other therapeutic procedures, hemic and lymphatic system"
"38861","67","Other therapeutic procedures, hemic and lymphatic system"
"38862","67","Other therapeutic procedures, hemic and lymphatic system"
"38863","67","Other therapeutic procedures, hemic and lymphatic system"
"38864","67","Other therapeutic procedures, hemic and lymphatic system"
"38865","67","Other therapeutic procedures, hemic and lymphatic system"
"38866","67","Other therapeutic procedures, hemic and lymphatic system"
"38867","67","Other therapeutic procedures, hemic and lymphatic system"
"38868","67","Other therapeutic procedures, hemic and lymphatic system"
"38869","67","Other therapeutic procedures, hemic and lymphatic system"
"38870","67","Other therapeutic procedures, hemic and lymphatic system"
"38871","67","Other therapeutic procedures, hemic and lymphatic system"
"38872","67","Other therapeutic procedures, hemic and lymphatic system"
"38873","67","Other therapeutic procedures, hemic and lymphatic system"
"38874","67","Other therapeutic procedures, hemic and lymphatic system"
"38875","67","Other therapeutic procedures, hemic and lymphatic system"
"38876","67","Other therapeutic procedures, hemic and lymphatic system"
"38877","67","Other therapeutic procedures, hemic and lymphatic system"
"38878","67","Other therapeutic procedures, hemic and lymphatic system"
"38879","67","Other therapeutic procedures, hemic and lymphatic system"
"38880","67","Other therapeutic procedures, hemic and lymphatic system"
"38881","67","Other therapeutic procedures, hemic and lymphatic system"
"38882","67","Other therapeutic procedures, hemic and lymphatic system"
"38883","67","Other therapeutic procedures, hemic and lymphatic system"
"38884","67","Other therapeutic procedures, hemic and lymphatic system"
"38885","67","Other therapeutic procedures, hemic and lymphatic system"
"38886","67","Other therapeutic procedures, hemic and lymphatic system"
"38887","67","Other therapeutic procedures, hemic and lymphatic system"
"38888","67","Other therapeutic procedures, hemic and lymphatic system"
"38889","67","Other therapeutic procedures, hemic and lymphatic system"
"38890","67","Other therapeutic procedures, hemic and lymphatic system"
"38891","67","Other therapeutic procedures, hemic and lymphatic system"
"38892","67","Other therapeutic procedures, hemic and lymphatic system"
"38893","67","Other therapeutic procedures, hemic and lymphatic system"
"38894","67","Other therapeutic procedures, hemic and lymphatic system"
"38895","67","Other therapeutic procedures, hemic and lymphatic system"
"38896","67","Other therapeutic procedures, hemic and lymphatic system"
"38897","67","Other therapeutic procedures, hemic and lymphatic system"
"38898","67","Other therapeutic procedures, hemic and lymphatic system"
"38899","67","Other therapeutic procedures, hemic and lymphatic system"
"38900","67","Other therapeutic procedures, hemic and lymphatic system"
"38901","67","Other therapeutic procedures, hemic and lymphatic system"
"38902","67","Other therapeutic procedures, hemic and lymphatic system"
"38903","67","Other therapeutic procedures, hemic and lymphatic system"
"38904","67","Other therapeutic procedures, hemic and lymphatic system"
"38905","67","Other therapeutic procedures, hemic and lymphatic system"
"38906","67","Other therapeutic procedures, hemic and lymphatic system"
"38907","67","Other therapeutic procedures, hemic and lymphatic system"
"38908","67","Other therapeutic procedures, hemic and lymphatic system"
"38909","67","Other therapeutic procedures, hemic and lymphatic system"
"38910","67","Other therapeutic procedures, hemic and lymphatic system"
"38911","67","Other therapeutic procedures, hemic and lymphatic system"
"38912","67","Other therapeutic procedures, hemic and lymphatic system"
"38913","67","Other therapeutic procedures, hemic and lymphatic system"
"38914","67","Other therapeutic procedures, hemic and lymphatic system"
"38915","67","Other therapeutic procedures, hemic and lymphatic system"
"38916","67","Other therapeutic procedures, hemic and lymphatic system"
"38917","67","Other therapeutic procedures, hemic and lymphatic system"
"38918","67","Other therapeutic procedures, hemic and lymphatic system"
"38919","67","Other therapeutic procedures, hemic and lymphatic system"
"38920","67","Other therapeutic procedures, hemic and lymphatic system"
"38921","67","Other therapeutic procedures, hemic and lymphatic system"
"38922","67","Other therapeutic procedures, hemic and lymphatic system"
"38923","67","Other therapeutic procedures, hemic and lymphatic system"
"38924","67","Other therapeutic procedures, hemic and lymphatic system"
"38925","67","Other therapeutic procedures, hemic and lymphatic system"
"38926","67","Other therapeutic procedures, hemic and lymphatic system"
